RunName.reactor,SampleTimeID,RunName,Reactor,CatalystID,origin,support,catalyst,ActualTempBlock,reactorPressure,ratioCat2support,ratioPromTot2cat,p1,p2,p3,p4,p5,p6,p7,mass,CatalystBedLength,reductionTemp,meanConvCorrected,sdConvCorrected,ArgonArea,H2flow110,N2flow120,Arflow130,COflow140,CO2H2flow150,flow160,flow170,flow180,diluentN2flow300,ElapsedRunTime
20130503_OAN_FLOW_009#13#450#20,17225,20130503_OAN_FLOW_009,13,OAN-DFK00219,DFK,S1,C2,450,18.77,6,0.316227766,0,1,0,0,0,0,0,0.0731,2,84.99666595,0.111696035,0.004371188,2014806,90.02999878,30.12999916,20.34499932,0,0,0,0,0,640,74.33835221
20130503_OAN_FLOW_009#14#450#20,17226,20130503_OAN_FLOW_009,14,OAN-DFK00235,DFK,S1,C2,450,18.84,2,0.1,0.5,0.5,0,0,0,0,0,0.0694,1.9,85.01000214,0.022521356,0.002431923,1877335,90,29.98499966,19.88999939,0,0,0,0,0,640.0300293,74.41665649
20130503_OAN_FLOW_009#15#450#20,17227,20130503_OAN_FLOW_009,15,OAN-DFK00153,DFK,S1,C2,450.01,18.82,10,1,0.5,0.5,0,0,0,0,0,0.0664,1.8,84.98333486,0.148263097,0.002596867,1845854,90,29.88999939,20.09000016,0,0,0,0,0,640,74.49496079
20130503_OAN_FLOW_009#16#450#20,17228,20130503_OAN_FLOW_009,16,OAN-DFK00153,DFK,S1,C2,449.99,18.52,10,1,0.5,0.5,0,0,0,0,0,0.0656,1.6,84.99000041,0.154809893,0.003131028,1887189,90,30.14000034,19.97999954,0,0,0,0,0,640,74.57326508
20130503_OAN_FLOW_009#17#450#20,17229,20130503_OAN_FLOW_009,17,OAN-DFK00145,DFK,S1,C2,450.01,18.75,10,0.316227766,0,1,0,0,0,0,0,0.0648,1.4,85.00666809,0.188426007,0.003071321,1876078,90,30.03000069,19.96000004,0,0,0,0,0,640.0149842,74.65156937
20130503_OAN_FLOW_009#18#450#20,17230,20130503_OAN_FLOW_009,18,OAN-DFK00161,DFK,S1,C2,450.01,18.58,2,0.1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.0702,1.6,84.9966685,0.030522621,0.001844899,1822998,89.98500061,30.01500035,19.98499966,0,0,0,0,0,639.9700012,74.72987366
20130503_OAN_FLOW_009#19#450#20,17231,20130503_OAN_FLOW_009,19,OAN-DFK00227,DFK,S1,C2,450,18.96,2,0.1,0,0,1,0,0,0,0,0.0743,1.8,84.97999827,0.078383604,0.002081576,1814522,90.01499939,30.01500035,20.16499997,0,0,0,0,0,639.9849854,74.80817413
20130503_OAN_FLOW_009#20#450#20,17184,20130503_OAN_FLOW_009,20,OAN-FIS00002,FIS,S2,C1,449.98,18.69,2,1,0,1,0,0,0,0,0,0.0691,2.4,85.00999959,0.179493225,0.004787658,1830318.5,90.04499817,30.01499939,19.875,0,0,0,0,0,640.0150147,74.88648224
20130503_OAN_FLOW_009#21#450#20,17233,20130503_OAN_FLOW_009,21,OAN-DFK00156,DFK,S1,C2,450,18.83,10,0.1,0,0.5,0.5,0,0,0,0,0.0712,2,85.01333364,0.159118667,0.002220472,1838816.5,89.97000122,30.06499958,19.89499951,0,0,0,0,0,640.0299988,74.96478653
20130503_OAN_FLOW_009#22#450#20,17234,20130503_OAN_FLOW_009,22,OAN-DFK00147,DFK,S1,C2,450.01,18.96,6,0.316227766,0,0.5,0.5,0,0,0,0,0.0621,1.4,84.97333272,0.173605186,0.002160113,1770816.5,90.01499939,29.98500061,20.28999996,0,0,0,0,0,640.0149842,75.04309082
20130503_OAN_FLOW_009#23#450#20,17235,20130503_OAN_FLOW_009,23,OAN-DFK00229,DFK,S1,C2,449.98,18.72,10,0.1,0.5,0.5,0,0,0,0,0,0.0744,1.6,85.00333404,0.154467164,0.000357558,1876964,89.98500061,29.81499958,19.99499989,0,0,0,0,0,639.9849854,75.12139512
20130503_OAN_FLOW_009#24#450#20,17236,20130503_OAN_FLOW_009,24,OAN-DFK00157,DFK,S1,C2,449.98,18.71,10,1,0,1,0,0,0,0,0,0.0726,1.8,85.00666555,0.10840814,0.002829054,1922666.5,89.98500061,29.96999931,20.09999943,0,0,0,0,0,639.9700012,75.1996994
20130503_OAN_FLOW_009#25#450#20,17189,20130503_OAN_FLOW_009,25,OAN-DFK00224,DFK,S1,C2,450,18.67,10,0.1,0,1,0,0,0,0,0,0.0736,2,84.99333445,0.159602132,0.000334831,1841697,90,30.06499958,20.15999985,0,0,0,0,0,640,75.27799988
20130503_OAN_FLOW_009#28#450#20,17240,20130503_OAN_FLOW_009,28,OAN-DFK00236,DFK,S1,C2,450.01,18.96,6,0.316227766,0.5,0,0.5,0,0,0,0,0.0736,2.2,85.00999959,0.132441336,0.003589046,1793299,90,30.125,20.03999997,0,0,0,0,0,639.9849854,75.51291657
20130503_OAN_FLOW_009#30#450#20,17242,20130503_OAN_FLOW_009,30,OAN-DFK00156,DFK,S1,C2,449.99,18.93,10,0.1,0,0.5,0.5,0,0,0,0,0.0661,1.9,85.00999959,0.160109554,0.003789695,1863851,90.01499939,30.03499985,20.125,0,0,0,0,0,640.0150147,75.66952515
20130503_OAN_FLOW_009#31#450#20,17243,20130503_OAN_FLOW_009,31,OAN-DFK00228,DFK,S1,C2,450.02,19.06,6,1,0.5,0.5,0,0,0,0,0,0.0471,1.8,84.99666595,0.101628226,0.002519021,1857429.5,90.02999878,30.12999916,19.95000077,0,0,0,0,0,640.0299988,75.74783325
20130503_OAN_FLOW_009#32#450#20,17244,20130503_OAN_FLOW_009,32,OAN-DFK00159,DFK,S1,C2,449.99,19.01,10,0.316227766,0,1,0,0,0,0,0,0.0706,1.6,85.00666555,0.170869807,0.001537208,1783211,89.97000122,30.01500035,19.99499989,0,0,0,0,0,640.0150147,75.82613755
20130503_OAN_FLOW_009#33#450#20,17245,20130503_OAN_FLOW_009,33,OAN-DFK00166,DFK,S1,C2,449.99,18.81,6,0.316227766,0,0.5,0.5,0,0,0,0,0.0751,2.2,85.0033315,0.149960599,0.001166891,1897630,90,30.01499939,20.07000065,0,0,0,0,0,640.0299988,75.90443802
20130503_OAN_FLOW_009#34#450#20,17246,20130503_OAN_FLOW_009,34,OAN-DFK00223,DFK,S1,C2,450.05,19.07,6,0.316227766,0.5,0.5,0,0,0,0,0,0.0687,1.8,85,0.163739137,0.000673781,1806748.5,90.01499939,30.14000034,19.98999977,0,0,0,0,0,640.0299988,75.98274231
20130503_OAN_FLOW_009#35#450#20,17247,20130503_OAN_FLOW_009,35,OAN-DFK00150,DFK,S1,C2,450.01,19.02,6,0.316227766,0,0.5,0.5,0,0,0,0,0.0703,1.9,84.98333232,0.091512477,0.005650266,1740245.5,89.97000122,29.98500061,19.88500023,0,0,0,0,0,639.9400024,76.0610466
20130503_OAN_FLOW_009#36#450#20,17248,20130503_OAN_FLOW_009,36,OAN-DFK00222,DFK,S1,C2,449.94,19.19,6,0.316227766,1,0,0,0,0,0,0,0.0732,2,84.99333445,0.087834899,0.002054306,1791683.5,89.97000122,30.02999974,20.07499981,0,0,0,0,0,639.9849854,76.13935089
20130503_OAN_FLOW_009#38#450#20,17250,20130503_OAN_FLOW_009,38,OAN-DFK00154,DFK,S1,C2,450.01,19.15,6,0,0,0,0,0,0,0,0,0.0754,1.4,85.00666809,0.144421807,0.003236852,1868874.5,90,29.93999958,20.19999981,0,0,0,0,0,640.0300293,76.29595947
20130503_OAN_FLOW_009#39#450#20,17251,20130503_OAN_FLOW_009,39,OAN-DFK00151,DFK,S1,C2,449.97,18.95,2,1,0,1,0,0,0,0,0,0.0751,1.2,84.99000041,0.038889509,0.001192054,1865249.5,90,29.88999939,19.69999981,0,0,0,0,0,640.0299988,76.37426377
20130503_OAN_FLOW_009#40#450#20,17252,20130503_OAN_FLOW_009,40,OAN-DFK00148,DFK,S1,C2,450.02,19.1,2,1,0.5,0.5,0,0,0,0,0,0.0748,2,84.99333445,0.061264277,0.002001097,1838250.5,90,30.02999974,19.85000038,0,0,0,0,0,640.0300293,76.45256805
20130503_OAN_FLOW_009#41#450#20,17253,20130503_OAN_FLOW_009,41,OAN-DFK00158,DFK,S1,C2,450.02,19.2,2,0.1,0.5,0,0.5,0,0,0,0,0.0721,1.8,84.99333445,0.048584287,0.00219305,1834262,90,30,20.35499955,0,0,0,0,0,639.9849854,76.53087235
20130503_OAN_FLOW_009#44#450#20,17256,20130503_OAN_FLOW_009,44,OAN-DFK00234,DFK,S1,C2,450,19.1,10,1,0.5,0,0.5,0,0,0,0,0.0717,2.2,85.00666555,0.163969139,0.000925756,1830953.5,90.01499939,30.125,20.1050005,0,0,0,0,0,640,76.76578522
20130503_OAN_FLOW_009#47#450#20,17259,20130503_OAN_FLOW_009,47,OAN-DFK00163,DFK,S1,C2,450,18.92,10,0.1,0.5,0,0.5,0,0,0,0,0.071,2.1,85.0033315,0.159723813,0.000172036,1843370,89.97000122,30.01499939,19.8199997,0,0,0,0,0,640,77.0007019
20130503_OAN_FLOW_009#48#450#20,17260,20130503_OAN_FLOW_009,48,OAN-DFK00233,DFK,S1,C2,449.99,19.12,10,0.316227766,0,1,0,0,0,0,0,0.0703,2.15,85.00999959,0.14853302,0.001848854,1816232,90,30.01499939,19.86999989,0,0,0,0,0,640,77.07900238
20130503_OAN_FLOW_009#46#450#20,17258,20130503_OAN_FLOW_009,46,OAN-DFK00225,DFK,S1,C2,450,19.01,2,0.316227766,0.5,0.5,0,0,0,0,0,0.0711,2.05,84.99666595,0.055405189,NA,1789422,90.05999756,30.09000015,20.01000023,0,0,0,0,0,639.9400024,78.84451294
20130503_OAN_FLOW_009#2#450#30,17316,20130503_OAN_FLOW_009,2,OAN-DFK00226,DFK,S1,C2,449.97,28.7,2,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.064,1.8,85,0.04778285,0.000353662,1756161,89.99000041,29.95666631,20.02333323,0,0,0,0,0,639.9900106,83.83346812
20130503_OAN_FLOW_009#3#450#30,17269,20130503_OAN_FLOW_009,3,OAN-FIS00002,FIS,S2,C1,450.01,28.67,2,1,0,1,0,0,0,0,0,0.067,2.4,84.99250031,0.15604179,0.009835903,1957240.667,90.00999959,30,19.92000008,0,0,0,0,0,639.9900106,83.91177622
20130503_OAN_FLOW_009#4#450#30,17318,20130503_OAN_FLOW_009,4,OAN-DFK00232,DFK,S1,C2,450,28.66,10,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.0671,2.1,84.99500084,0.271466035,0.000743717,1841133.333,90,29.79333305,20.13666662,0,0,0,0,0,640.0200195,83.99008179
20130503_OAN_FLOW_009#5#450#30,17319,20130503_OAN_FLOW_009,5,OAN-DFK00236,DFK,S1,C2,449.99,28.69,6,0.316227766,0.5,0,0.5,0,0,0,0,0.0713,2,85,0.237273451,0.001888393,1791139,90.03999837,29.99333318,20.08999952,0,0,0,0,0,639.969991,84.06838735
20130503_OAN_FLOW_009#6#450#30,17272,20130503_OAN_FLOW_009,6,OAN-DFK00162,DFK,S1,C2,450.06,28.89,10,0.1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.0752,1.6,84.99500084,0.242208594,0.004646622,1725801,89.98000081,30.01000023,20.21666654,0,0,0,0,0,640.0199992,84.14669037
20130503_OAN_FLOW_009#7#450#30,17321,20130503_OAN_FLOW_009,7,OAN-DFK00230,DFK,S1,C2,450.01,28.74,10,0.1,0,0,1,0,0,0,0,0.0741,3,84.99250031,0.235099535,0.003277472,1826652,90.01499939,30.45499993,20.26000023,0,0,0,0,0,640.1100159,82.3028717
20130503_OAN_FLOW_009#8#450#30,17274,20130503_OAN_FLOW_009,8,OAN-DFK00218,DFK,S1,C2,450.01,28.76,2,0.1,1,0,0,0,0,0,0,0.0746,1.4,84.99749756,0,0,1834754,90,29.93500042,20.18499947,0,0,0,0,0,640.0650025,82.38117981
20130503_OAN_FLOW_009#9#450#30,17323,20130503_OAN_FLOW_009,9,OAN-DFK00228,DFK,S1,C2,450.02,28.7,6,1,0.5,0.5,0,0,0,0,0,0.0697,2.2,84.98999977,0.107874586,0.001858084,1750197.5,90.01499939,30.05999947,19.98500061,0,0,0,0,0,639.9850159,82.45948792
20130503_OAN_FLOW_009#10#450#30,17324,20130503_OAN_FLOW_009,10,OAN-DFK00146,DFK,S1,C2,450.03,28.63,2,0.1,0,1,0,0,0,0,0,0.0643,1.8,84.99000041,0.081357921,0.002373069,1808710.5,90.04499817,29.59500027,19.86999989,0,0,0,0,0,640,82.53779602
20130503_OAN_FLOW_009#12#450#30,17278,20130503_OAN_FLOW_009,12,OAN-DFK00165,DFK,S1,C2,449.99,28.9,6,0.316227766,0,0,1,0,0,0,0,0.0746,2.4,84.99333191,0.229449071,0.021387767,1870073.5,90.02999878,30.05000019,20.06499958,0,0,0,0,0,639.9849854,82.6944046
20130503_OAN_FLOW_009#13#450#30,17327,20130503_OAN_FLOW_009,13,OAN-DFK00219,DFK,S1,C2,450.04,28.81,6,0.316227766,0,1,0,0,0,0,0,0.0731,2,84.99666595,0.180545873,0.0072519,1971804,90.07499695,29.95499993,19.82499981,0,0,0,0,0,639.9699707,82.77270508
20130503_OAN_FLOW_009#14#450#30,17328,20130503_OAN_FLOW_009,14,OAN-DFK00235,DFK,S1,C2,450,28.67,2,0.1,0.5,0.5,0,0,0,0,0,0.0694,1.9,85.01000214,0.033534572,0.00182353,1864351,89.98500061,30.125,20.18000031,0,0,0,0,0,640,82.85101318
20130503_OAN_FLOW_009#15#450#30,17329,20130503_OAN_FLOW_009,15,OAN-DFK00153,DFK,S1,C2,449.99,28.78,10,1,0.5,0.5,0,0,0,0,0,0.0664,1.8,84.98333486,0.210042687,0.002151101,1848087.5,89.98500061,29.38999939,19.93500042,0,0,0,0,0,639.9549866,82.92931366
20130503_OAN_FLOW_009#16#450#30,17330,20130503_OAN_FLOW_009,16,OAN-DFK00153,DFK,S1,C2,450,28.4,10,1,0.5,0.5,0,0,0,0,0,0.0656,1.6,84.99000041,0.22610374,0.001523454,1885812,90,30.18999958,20.03499985,0,0,0,0,0,639.9849854,83.00761796
20130503_OAN_FLOW_009#17#450#30,17331,20130503_OAN_FLOW_009,17,OAN-DFK00145,DFK,S1,C2,450,28.56,10,0.316227766,0,1,0,0,0,0,0,0.0648,1.4,85.00666809,0.282887709,0.00220721,1876272,89.98500061,30.13999939,19.79500008,0,0,0,0,0,640,83.08592224
20130503_OAN_FLOW_009#18#450#30,17332,20130503_OAN_FLOW_009,18,OAN-DFK00161,DFK,S1,C2,450,28.53,2,0.1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.0702,1.6,84.9966685,0.043653041,0.000751837,1820701,90,30.14499951,19.98499966,0,0,0,0,0,640,83.16422654
20130503_OAN_FLOW_009#19#450#30,17333,20130503_OAN_FLOW_009,19,OAN-DFK00227,DFK,S1,C2,450.03,28.85,2,0.1,0,0,1,0,0,0,0,0.0743,1.8,84.97999827,0.108128854,0.000872751,1817037,90.02999878,29.75,20.03999997,0,0,0,0,0,640.0450135,83.24253082
20130503_OAN_FLOW_009#20#450#30,17286,20130503_OAN_FLOW_009,20,OAN-FIS00002,FIS,S2,C1,450.01,28.7,2,1,0,1,0,0,0,0,0,0.0691,2.4,85.00999959,0.231221857,0.008344102,1833697,90.04499817,30.09499932,20.07999993,0,0,0,0,0,640.0450135,83.32083512
20130503_OAN_FLOW_009#21#450#30,17335,20130503_OAN_FLOW_009,21,OAN-DFK00156,DFK,S1,C2,449.99,28.59,10,0.1,0,0.5,0.5,0,0,0,0,0.0712,2,85.01333364,0.24087462,0.000470594,1837365.5,90.01499939,29.875,20.22000027,0,0,0,0,0,639.9850159,83.3991394
20130503_OAN_FLOW_009#22#450#30,17336,20130503_OAN_FLOW_009,22,OAN-DFK00147,DFK,S1,C2,450.01,28.68,6,0.316227766,0,0.5,0.5,0,0,0,0,0.0621,1.4,84.97333272,0.262205567,0.003157001,1771951,90.04499817,30.40999985,20.20500088,0,0,0,0,0,639.9700012,83.4774437
20130503_OAN_FLOW_009#23#450#30,17337,20130503_OAN_FLOW_009,23,OAN-DFK00229,DFK,S1,C2,450.01,28.58,10,0.1,0.5,0.5,0,0,0,0,0,0.0744,1.6,85.00333404,0.235930966,0.000408419,1876140.5,89.97000122,29.76500034,20.23999977,0,0,0,0,0,640,83.55574799
20130503_OAN_FLOW_009#24#450#30,17338,20130503_OAN_FLOW_009,24,OAN-DFK00157,DFK,S1,C2,450.01,28.86,10,1,0,1,0,0,0,0,0,0.0726,1.8,85.00666555,0.152799011,0.001882922,1868461,90.01499939,30,20.18999958,0,0,0,0,0,640.0150147,83.63405228
20130503_OAN_FLOW_009#25#450#30,17339,20130503_OAN_FLOW_009,25,OAN-DFK00224,DFK,S1,C2,449.99,28.66,10,0.1,0,1,0,0,0,0,0,0.0736,2,84.99333445,0.247063135,0.000264519,1854697,89.98500061,29.64000034,20.0199995,0,0,0,0,0,640.0299988,83.71235657
20130503_OAN_FLOW_009#28#450#30,17342,20130503_OAN_FLOW_009,28,OAN-DFK00236,DFK,S1,C2,449.99,28.84,6,0.316227766,0.5,0,0.5,0,0,0,0,0.0736,2.2,85.00999959,0.199365978,0.002836939,1797521.5,89.98500061,30.02999974,19.86999989,0,0,0,0,0,640,83.94727325
20130503_OAN_FLOW_009#30#450#30,17344,20130503_OAN_FLOW_009,30,OAN-DFK00156,DFK,S1,C2,450,28.83,10,0.1,0,0.5,0.5,0,0,0,0,0.0661,1.9,85.00999959,0.232806559,0.002976945,1864966.5,90.01499939,30.07999992,19.51999951,0,0,0,0,0,640.0450135,84.10387803
20130503_OAN_FLOW_009#31#450#30,17345,20130503_OAN_FLOW_009,31,OAN-DFK00228,DFK,S1,C2,449.99,28.95,6,1,0.5,0.5,0,0,0,0,0,0.0471,1.8,84.99666595,0.137122547,0.00117556,1847783.5,90,29.70499993,20.01000023,0,0,0,0,0,639.9849854,84.18218231
20130503_OAN_FLOW_009#32#450#30,17346,20130503_OAN_FLOW_009,32,OAN-DFK00159,DFK,S1,C2,449.99,28.88,10,0.316227766,0,1,0,0,0,0,0,0.0706,1.6,85.00666555,0.262830669,0.001810821,1781808,90,29.97000027,19.95499993,0,0,0,0,0,640.0650025,84.26049042
20130503_OAN_FLOW_009#33#450#30,17347,20130503_OAN_FLOW_009,33,OAN-DFK00166,DFK,S1,C2,450.01,28.71,6,0.316227766,0,0.5,0.5,0,0,0,0,0.0751,2.2,85.0033315,0.230433498,0.002190062,1902954,89.97000122,29.96999932,20.36499977,0,0,0,0,0,640.0150147,84.33879089
20130503_OAN_FLOW_009#34#450#30,17348,20130503_OAN_FLOW_009,34,OAN-DFK00223,DFK,S1,C2,449.98,28.74,6,0.316227766,0.5,0.5,0,0,0,0,0,0.0687,1.8,85,0.24897997,0.000371969,1829604,90,29.89499951,20.125,0,0,0,0,0,640.0150147,84.417099
20130503_OAN_FLOW_009#35#450#30,17349,20130503_OAN_FLOW_009,35,OAN-DFK00150,DFK,S1,C2,449.96,28.89,6,0.316227766,0,0.5,0.5,0,0,0,0,0.0703,1.9,84.98333232,0.139369543,0.004440997,1740765.5,89.98500061,29.87999916,19.95499993,0,0,0,0,0,640.0499878,84.49539948
20130503_OAN_FLOW_009#36#450#30,17350,20130503_OAN_FLOW_009,36,OAN-DFK00222,DFK,S1,C2,449.98,29.14,6,0.316227766,1,0,0,0,0,0,0,0.0732,2,84.99333445,0.122415156,0.000782906,1801387.5,90,29.98499966,19.80999947,0,0,0,0,0,639.9399719,84.57370758
20130503_OAN_FLOW_009#38#450#30,17352,20130503_OAN_FLOW_009,38,OAN-DFK00154,DFK,S1,C2,449.98,29.06,6,0,0,0,0,0,0,0,0,0.0754,1.4,85.00666809,0.215917859,0.001931092,1899051,89.98500061,29.53499985,20.02500057,0,0,0,0,0,639.9400024,84.73031616
20130503_OAN_FLOW_009#39#450#30,17305,20130503_OAN_FLOW_009,39,OAN-DFK00151,DFK,S1,C2,450,28.85,2,1,0,1,0,0,0,0,0,0.0751,1.2,84.99000041,0.05471094,3.25E-07,1866631.5,90.01499939,29.63999939,19.96000004,0,0,0,0,0,639.9850159,84.80862046
20130503_OAN_FLOW_009#40#450#30,17354,20130503_OAN_FLOW_009,40,OAN-DFK00148,DFK,S1,C2,449.99,29.04,2,1,0.5,0.5,0,0,0,0,0,0.0748,2,84.99333445,0.084165112,0.00104479,1842342,89.97000122,30.17500019,20.03499985,0,0,0,0,0,639.9699707,84.88692093
20130503_OAN_FLOW_009#41#450#30,17355,20130503_OAN_FLOW_009,41,OAN-DFK00158,DFK,S1,C2,449.98,29.25,2,0.1,0.5,0,0.5,0,0,0,0,0.0721,1.8,84.99333445,0.06971,0.000654003,1844298.5,90.01499939,29.84499932,19.91499996,0,0,0,0,0,639.9699707,84.96522522
20130503_OAN_FLOW_009#44#450#30,17310,20130503_OAN_FLOW_009,44,OAN-DFK00234,DFK,S1,C2,450,28.99,10,1,0.5,0,0.5,0,0,0,0,0.0717,2.2,85.00666555,0.252456746,0.000863972,1829413.5,89.98500061,29.59500027,20.10000039,0,0,0,0,0,639.9849854,85.2001381
20130503_OAN_FLOW_009#46#450#30,17360,20130503_OAN_FLOW_009,46,OAN-DFK00225,DFK,S1,C2,450.01,28.89,2,0.316227766,0.5,0.5,0,0,0,0,0,0.0711,2.05,84.99666595,0.078444188,0.001427772,1789003.5,90,29.39000034,19.78999996,0,0,0,0,0,639.9400024,85.35674668
20130503_OAN_FLOW_009#47#450#30,17361,20130503_OAN_FLOW_009,47,OAN-DFK00163,DFK,S1,C2,449.99,28.75,10,0.1,0.5,0,0.5,0,0,0,0,0.071,2.1,85.0033315,0.243459742,0.000279684,1844510,90.05999756,29.94999981,19.82499981,0,0,0,0,0,639.9549866,85.43505096
20130503_OAN_FLOW_009#48#450#30,17314,20130503_OAN_FLOW_009,48,OAN-DFK00233,DFK,S1,C2,450.01,29.05,10,0.316227766,0,1,0,0,0,0,0,0.0703,2.15,85.00999959,0.214081374,7.32E-05,1825195,90.02999878,29.85999966,20.04500008,0,0,0,0,0,640,85.51335907
20130926_OAN_FLOW_010#2#450#10,22963,20130926_OAN_FLOW_010,2,OAN-DFK00226,DFK,S1,C2,450,9.87,2,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.036,1.2,84.99749947,0,0,1619590.75,89.98500061,30.00499964,19.98250008,0,0,0,0,0,640.0225067,107.9709702
20130926_OAN_FLOW_010#4#450#10,23109,20130926_OAN_FLOW_010,4,OAN-KNP00020,KNP,S2,C1,450,9.7,6,0.316227766,0,0,1,0,0,0,0,0.022,1.4,85.01250077,0.213676254,0.006367585,1659906.5,90.02249909,29.99999952,20.1074996,0,0,0,0,0,639.9774933,108.1275788
20130926_OAN_FLOW_010#5#450#10,23110,20130926_OAN_FLOW_010,5,OAN-KNP00004,KNP,S2,C1,450,9.42,2,0.1,0,0.5,0.5,0,0,0,0,0.022,1.8,85.0074997,0.138511764,0.005142062,1609308,90,30.13500023,19.96999979,0,0,0,0,0,639.9924927,108.2058812
20130926_OAN_FLOW_010#6#450#10,23111,20130926_OAN_FLOW_010,6,OAN-KNP00005,KNP,S2,C1,450.01,9.56,2,0.1,0,1,0,0,0,0,0,0.029,1.8,84.98750306,0.113515569,0.004370066,1577604.75,89.97000122,30.06500006,20.02749968,0,0,0,0,0,640.0499878,108.2841873
20130926_OAN_FLOW_010#7#450#10,23016,20130926_OAN_FLOW_010,7,OAN-DFK00145,DFK,S1,C2,450.01,9.74,10,0.316227766,0,1,0,0,0,0,0,0.028,1.1,84.98999977,0.241165199,0.104526499,1302440.25,89.98500061,30.63499975,20.08500004,0,0,0,0,0,639.9924927,108.3624916
20130926_OAN_FLOW_010#8#450#10,22969,20130926_OAN_FLOW_010,8,OAN-KNP00002,KNP,S2,C1,450,9.41,2,0.1,0,0,1,0,0,0,0,0.016,1.2,84.99750138,0.139971542,0.014273295,1631882.25,89.99250031,30.24249983,20.17749977,0,0,0,0,0,640.0400086,108.4407959
20130926_OAN_FLOW_010#10#450#10,23019,20130926_OAN_FLOW_010,10,OAN-KNP00009,KNP,S2,C1,449.96,9.77,2,0.1,0.5,0,0.5,0,0,0,0,0.021,0.6,84.99666595,0.053358032,0.001561535,1603556.333,90,29.55333392,19.95666695,0,0,0,0,0,639.9899902,106.6752828
20130926_OAN_FLOW_010#11#450#10,22972,20130926_OAN_FLOW_010,11,OAN-KNP00013,KNP,S2,C1,449.99,10.62,2,0.316227766,0.5,0.5,0,0,0,0,0,0.018,1.5,84.97333527,0.159940375,0.017345699,1597905.667,90.00999959,30.06333351,19.98333295,0,0,0,0,0,639.9599813,106.7535909
20130926_OAN_FLOW_010#12#450#10,22973,20130926_OAN_FLOW_010,12,OAN-KNP00006,KNP,S2,C1,449.97,9.63,2,1,0,0.5,0.5,0,0,0,0,0.025,1.9,85,0.169886753,0.000265367,1423995,89.98500061,30.21500015,19.88499928,0,0,0,0,0,640.0300293,104.9097748
20130926_OAN_FLOW_010#13#450#10,23070,20130926_OAN_FLOW_010,13,OAN-KNP00012,KNP,S2,C1,450.02,9.81,2,0.316227766,0.5,0.5,0,0,0,0,0,0.022,1.2,85.00999959,0.182114823,0.00940322,1712503.333,90.00999959,29.56333351,20.04333305,0,0,0,0,0,639.969991,106.9101995
20130926_OAN_FLOW_010#15#450#10,22976,20130926_OAN_FLOW_010,15,OAN-FIS00002,FIS,S2,C1,450.01,10.15,2,1,0,1,0,0,0,0,0,0.028,1.3,84.98333232,0.192926577,0.002433981,1652148.333,90.01999919,29.9900004,20.04666646,0,0,0,0,0,639.9399821,107.0668106
20130926_OAN_FLOW_010#16#450#10,23025,20130926_OAN_FLOW_010,16,OAN-KNP00020,KNP,S2,C1,449.98,10.21,6,0.316227766,0,0,1,0,0,0,0,0.026,1.4,84.99666595,0.203027745,0.003821966,1679801.333,89.98000081,29.8233331,19.75999959,0,0,0,0,0,640.0100098,107.1451111
20130926_OAN_FLOW_010#17#450#10,22978,20130926_OAN_FLOW_010,17,OAN-KNP00005,KNP,S2,C1,449.99,9.82,2,0.1,0,1,0,0,0,0,0,0.026,1.8,85.01333364,0,0,112046.3333,90.00999959,29.8233331,20.03666687,0,0,0,0,0,640,107.2234167
20130926_OAN_FLOW_010#18#450#10,23075,20130926_OAN_FLOW_010,18,OAN-KNP00010,KNP,S2,C1,449.98,9.22,2,0.1,0.5,0.5,0,0,0,0,0,0.018,1.8,84.99666595,0.094369287,0.001554324,1610549.333,90.03999837,30.25,19.95666695,0,0,0,0,0,640.030009,107.3017197
20130926_OAN_FLOW_010#19#450#10,22980,20130926_OAN_FLOW_010,19,OAN-KNP00014,KNP,S2,C1,449.97,10.47,2,0.316227766,0.5,0.5,0,0,0,0,0,0.0175,1.8,84.98333231,0.189916624,0.008027553,1584783.333,89.98000081,30.96999931,19.96666654,0,0,0,0,0,640.0800171,107.3800278
20130926_OAN_FLOW_010#21#450#10,23030,20130926_OAN_FLOW_010,21,OAN-KNP00018,KNP,S2,C1,450,11.53,2,1,1,0,0,0,0,0,0,0.024,1.7,85,0.153366248,0.011468333,1160952,90.02999878,30.26500035,20.04500008,0,0,0,0,0,640.0150147,105.6145173
20130926_OAN_FLOW_010#22#450#10,23079,20130926_OAN_FLOW_010,22,OAN-KNP00001,KNP,S2,C1,450.01,11.8,2,0,0,0,0,0,0,0,0,0.025,1.6,84.99000295,0.031897922,0.027626104,1605483.667,90.01999919,29.84666633,19.96999995,0,0,0,0,0,639.9466756,107.6149419
20130926_OAN_FLOW_010#24#450#10,23033,20130926_OAN_FLOW_010,24,OAN-KNP00002,KNP,S2,C1,450.02,10.96,2,0.1,0,0,1,0,0,0,0,0.016,1.7,85.01666514,0.145854132,0.008389951,1909640,90.02999878,30.77999973,19.90999985,0,0,0,0,0,640.0600281,105.8494263
